booking_date,total_bookings,total_revenue
"2017-07-27 14:55:00",3,207200.00
"2017-07-27 14:56:00",1,47000.00
"2017-07-27 14:57:00",2,95900.00
"2017-07-27 14:58:00",3,221000.00
"2017-07-27 14:59:00",5,205200.00
"2017-07-27 15:00:00",4,480900.00
"2017-07-27 15:01:00",9,351000.00
"2017-07-27 15:02:00",4,146900.00
"2017-07-27 15:03:00",2,214700.00
"2017-07-27 15:04:00",7,559500.00
"2017-07-27 15:05:00",3,266600.00
"2017-07-27 15:06:00",8,742500.00
"2017-07-27 15:07:00",5,491800.00
"2017-07-27 15:08:00",4,135200.00
"2017-07-27 15:09:00",4,257100.00
"2017-07-27 15:10:00",4,227600.00
"2017-07-27 15:11:00",4,190000.00
"2017-07-27 15:12:00",4,153000.00
"2017-07-27 15:13:00",2,170100.00
"2017-07-27 15:14:00",6,221300.00
"2017-07-27 15:15:00",1,244200.00
"2017-07-27 15:16:00",5,555500.00
"2017-07-27 15:17:00",8,567200.00
"2017-07-27 15:18:00",7,339800.00
"2017-07-27 15:19:00",5,562300.00
"2017-07-27 15:20:00",8,852600.00
"2017-07-27 15:21:00",3,172700.00
"2017-07-27 15:22:00",1,90000.00
"2017-07-27 15:23:00",7,818200.00
"2017-07-27 15:24:00",6,434600.00
"2017-07-27 15:25:00",6,877500.00
"2017-07-27 15:26:00",3,314100.00
"2017-07-27 15:27:00",5,442900.00
"2017-07-27 15:28:00",4,309400.00
"2017-07-27 15:29:00",4,258300.00
"2017-07-27 15:30:00",6,585500.00
"2017-07-27 15:31:00",4,105600.00
"2017-07-27 15:33:00",3,124200.00
"2017-07-27 15:34:00",2,154300.00
"2017-07-27 15:35:00",2,252100.00
"2017-07-27 15:36:00",2,91900.00
"2017-07-27 15:37:00",4,316800.00
"2017-07-27 15:38:00",3,210800.00
"2017-07-27 15:39:00",5,280600.00
"2017-07-27 15:40:00",1,184300.00
"2017-07-27 15:41:00",3,192100.00
"2017-07-27 15:42:00",2,144800.00
"2017-07-27 15:43:00",7,390800.00
"2017-07-27 15:44:00",2,107000.00
"2017-07-27 15:45:00",3,163600.00
"2017-07-27 15:46:00",10,711500.00
"2017-07-27 15:47:00",1,43200.00
"2017-07-27 15:48:00",4,217700.00
"2017-07-27 15:49:00",4,289100.00
"2017-07-27 15:50:00",6,282100.00
"2017-07-27 15:51:00",7,569200.00
"2017-07-27 15:52:00",7,531800.00
"2017-07-27 15:53:00",4,489800.00
"2017-07-27 15:54:00",4,208400.00
"2017-07-27 15:55:00",5,252200.00
"2017-07-27 15:56:00",3,358100.00
"2017-07-27 15:57:00",6,457500.00
"2017-07-27 15:58:00",5,580800.00
"2017-07-27 15:59:00",5,253700.00
"2017-07-27 16:00:00",4,205500.00
"2017-07-27 16:01:00",10,839600.00
"2017-07-27 16:02:00",6,430100.00
"2017-07-27 16:03:00",3,110200.00
"2017-07-27 16:04:00",7,766100.00
"2017-07-27 16:05:00",1,62000.00
"2017-07-27 16:06:00",6,547300.00
"2017-07-27 16:07:00",1,47500.00
"2017-07-27 16:08:00",3,201100.00
"2017-07-27 16:09:00",6,329100.00
"2017-07-27 16:10:00",4,382900.00
"2017-07-27 16:11:00",4,199000.00
"2017-07-27 16:12:00",1,62600.00
"2017-07-27 16:14:00",6,768600.00
"2017-07-27 16:15:00",3,57600.00
"2017-07-27 16:16:00",3,239700.00
"2017-07-27 16:18:00",1,58600.00
"2017-07-27 16:19:00",5,510700.00
"2017-07-27 16:20:00",7,935300.00
"2017-07-27 16:21:00",5,197800.00
"2017-07-27 16:22:00",3,274100.00
"2017-07-27 16:23:00",6,167600.00
"2017-07-27 16:24:00",2,134000.00
"2017-07-27 16:25:00",1,56000.00
"2017-07-27 16:26:00",8,685200.00
"2017-07-27 16:27:00",5,346200.00
"2017-07-27 16:28:00",2,107200.00
"2017-07-27 16:29:00",1,124200.00
"2017-07-27 16:30:00",4,682300.00
"2017-07-27 16:31:00",4,227500.00
"2017-07-27 16:32:00",2,112700.00
"2017-07-27 16:33:00",3,275700.00
"2017-07-27 16:34:00",3,73700.00
"2017-07-27 16:35:00",5,318000.00
"2017-07-27 16:36:00",2,114400.00
"2017-07-27 16:37:00",5,225900.00
"2017-07-27 16:38:00",6,403400.00
"2017-07-27 16:39:00",1,133200.00
"2017-07-27 16:40:00",7,951800.00
"2017-07-27 16:41:00",3,493300.00
"2017-07-27 16:42:00",7,658500.00
"2017-07-27 16:43:00",4,208700.00
"2017-07-27 16:44:00",8,510700.00
"2017-07-27 16:45:00",1,56000.00
"2017-07-27 16:46:00",1,9800.00
"2017-07-27 16:47:00",4,220100.00
"2017-07-27 16:48:00",5,828000.00
"2017-07-27 16:49:00",5,460700.00
"2017-07-27 16:50:00",4,228900.00
"2017-07-27 16:51:00",4,645200.00
"2017-07-27 16:52:00",4,207200.00
"2017-07-27 16:53:00",2,90800.00
"2017-07-27 16:54:00",3,430100.00
"2017-07-27 16:55:00",4,198800.00
"2017-07-27 16:56:00",5,337900.00
"2017-07-27 16:57:00",2,252600.00
"2017-07-27 16:58:00",6,266800.00
"2017-07-27 16:59:00",5,855800.00
"2017-07-27 17:00:00",4,315300.00
"2017-07-27 17:01:00",5,604000.00
"2017-07-27 17:02:00",6,555200.00
"2017-07-27 17:03:00",9,869800.00
"2017-07-27 17:04:00",7,808500.00
"2017-07-27 17:05:00",5,167100.00
"2017-07-27 17:06:00",3,328100.00
"2017-07-27 17:07:00",2,88300.00
"2017-07-27 17:08:00",3,200700.00
"2017-07-27 17:09:00",2,623300.00
"2017-07-27 17:10:00",2,92200.00
"2017-07-27 17:11:00",6,261600.00
"2017-07-27 17:12:00",4,250700.00
"2017-07-27 17:13:00",2,41300.00
"2017-07-27 17:14:00",3,157900.00
"2017-07-27 17:15:00",3,203900.00
"2017-07-27 17:16:00",5,219100.00
"2017-07-27 17:17:00",5,330900.00
"2017-07-27 17:18:00",3,155800.00
"2017-07-27 17:19:00",1,443000.00
"2017-07-27 17:20:00",4,295300.00
"2017-07-27 17:21:00",1,25600.00
"2017-07-27 17:22:00",5,225400.00
"2017-07-27 17:23:00",1,43000.00
"2017-07-27 17:24:00",7,381700.00
"2017-07-27 17:25:00",6,786900.00
"2017-07-27 17:26:00",5,453500.00
"2017-07-27 17:27:00",7,720600.00
"2017-07-27 17:28:00",3,153600.00
"2017-07-27 17:29:00",3,312200.00
"2017-07-27 17:30:00",4,259600.00
"2017-07-27 17:31:00",6,358100.00
"2017-07-27 17:32:00",5,356700.00
"2017-07-27 17:33:00",3,137400.00
"2017-07-27 17:34:00",3,179700.00
"2017-07-27 17:35:00",5,174300.00
"2017-07-27 17:36:00",9,336200.00
"2017-07-27 17:37:00",5,613700.00
"2017-07-27 17:38:00",4,316400.00
"2017-07-27 17:39:00",7,360000.00
"2017-07-27 17:41:00",2,453000.00
"2017-07-27 17:42:00",4,619500.00
"2017-07-27 17:43:00",2,95700.00
"2017-07-27 17:44:00",4,385600.00
"2017-07-27 17:45:00",6,359300.00
"2017-07-27 17:46:00",3,221800.00
"2017-07-27 17:47:00",8,960700.00
"2017-07-27 17:48:00",2,55200.00
"2017-07-27 17:49:00",6,237800.00
"2017-07-27 17:50:00",1,51600.00
"2017-07-27 17:51:00",5,230800.00
"2017-07-27 17:52:00",7,864800.00
"2017-07-27 17:53:00",4,236100.00
"2017-07-27 17:54:00",6,1021500.00
"2017-07-27 17:55:00",1,23200.00
"2017-07-27 17:56:00",5,409600.00
"2017-07-27 17:57:00",2,453000.00
"2017-07-27 17:58:00",5,392200.00
"2017-07-27 17:59:00",3,183600.00
"2017-07-27 18:00:00",2,207200.00
"2017-07-27 18:01:00",1,112000.00
"2017-07-27 18:02:00",5,208000.00
"2017-07-27 18:03:00",1,72400.00
"2017-07-27 18:04:00",1,233700.00
"2017-07-27 18:05:00",1,55600.00
"2017-07-27 18:07:00",1,13400.00
"2017-07-27 18:08:00",3,371600.00
"2017-07-27 18:09:00",7,878100.00
"2017-07-27 18:10:00",5,434800.00
"2017-07-27 18:11:00",5,498100.00
"2017-07-27 18:12:00",2,37400.00
"2017-07-27 18:13:00",3,285900.00
"2017-07-27 18:14:00",1,44800.00
"2017-07-27 18:15:00",5,160800.00
"2017-07-27 18:16:00",5,340000.00
"2017-07-27 18:17:00",2,77200.00
"2017-07-27 18:18:00",7,589000.00
"2017-07-27 18:19:00",4,218500.00
"2017-07-27 18:20:00",3,113800.00
"2017-07-27 18:21:00",5,499500.00
"2017-07-27 18:22:00",6,656700.00
"2017-07-27 18:23:00",4,171700.00
"2017-07-27 18:24:00",2,83100.00
"2017-07-27 18:25:00",4,369600.00
"2017-07-27 18:26:00",4,250300.00
"2017-07-27 18:27:00",3,157100.00
"2017-07-27 18:28:00",3,291000.00
"2017-07-27 18:29:00",6,297100.00
"2017-07-27 18:30:00",6,512800.00
"2017-07-27 18:31:00",3,362700.00
"2017-07-27 18:32:00",2,104400.00
"2017-07-27 18:33:00",4,189000.00
"2017-07-27 18:34:00",2,95700.00
"2017-07-27 18:35:00",5,400400.00
"2017-07-27 18:36:00",2,32300.00
"2017-07-27 18:37:00",6,372600.00
"2017-07-27 18:38:00",3,113600.00
"2017-07-27 18:39:00",5,363100.00
"2017-07-27 18:40:00",2,318600.00
"2017-07-27 18:41:00",5,503000.00
"2017-07-27 18:42:00",4,296800.00
"2017-07-27 18:43:00",2,605500.00
"2017-07-27 18:44:00",6,708600.00
"2017-07-27 18:45:00",6,214900.00
"2017-07-27 18:46:00",3,312700.00
"2017-07-27 18:47:00",8,723600.00
"2017-07-27 18:48:00",2,226900.00
"2017-07-27 18:49:00",3,174300.00
"2017-07-27 18:50:00",2,212500.00
"2017-07-27 18:52:00",6,404200.00
"2017-07-27 18:53:00",3,66800.00
"2017-07-27 18:54:00",5,271600.00
"2017-07-27 18:55:00",3,150100.00
"2017-07-27 18:56:00",1,63400.00
"2017-07-27 18:57:00",3,130800.00
"2017-07-27 18:58:00",3,208100.00
"2017-07-27 18:59:00",4,304000.00
"2017-07-27 19:00:00",4,309900.00
"2017-07-27 19:01:00",2,212000.00
"2017-07-27 19:02:00",4,476800.00
"2017-07-27 19:03:00",5,487300.00
"2017-07-27 19:04:00",1,56000.00
"2017-07-27 19:05:00",2,160800.00
"2017-07-27 19:06:00",2,72500.00
"2017-07-27 19:07:00",5,300400.00
"2017-07-27 19:08:00",8,297200.00
"2017-07-27 19:09:00",2,109300.00
"2017-07-27 19:10:00",7,599000.00
"2017-07-27 19:11:00",5,165000.00
"2017-07-27 19:12:00",5,270800.00
"2017-07-27 19:13:00",4,167200.00
"2017-07-27 19:14:00",8,715200.00
"2017-07-27 19:15:00",3,143500.00
"2017-07-27 19:16:00",3,170300.00
"2017-07-27 19:17:00",3,311600.00
"2017-07-27 19:18:00",4,85300.00
"2017-07-27 19:19:00",4,81800.00
"2017-07-27 19:20:00",4,367300.00
"2017-07-27 19:22:00",5,322800.00
"2017-07-27 19:23:00",5,177800.00
"2017-07-27 19:24:00",5,209600.00
"2017-07-27 19:25:00",4,243500.00
"2017-07-27 19:28:00",3,167800.00
"2017-07-27 19:29:00",2,268300.00
"2017-07-27 19:30:00",1,28000.00
"2017-07-27 19:33:00",5,402900.00
"2017-07-27 19:34:00",5,433100.00
"2017-07-27 19:35:00",2,152400.00
"2017-07-27 19:36:00",4,211100.00
"2017-07-27 19:37:00",7,576300.00
"2017-07-27 19:38:00",7,464200.00
"2017-07-27 19:39:00",5,246000.00
"2017-07-27 19:40:00",2,36800.00
"2017-07-27 19:41:00",6,496200.00
"2017-07-27 19:42:00",3,232900.00
"2017-07-27 19:43:00",4,223000.00
"2017-07-27 19:44:00",3,500000.00
"2017-07-27 19:45:00",7,465500.00
"2017-07-27 19:46:00",3,259700.00
"2017-07-27 19:47:00",3,102700.00
"2017-07-27 19:48:00",3,367900.00
"2017-07-27 19:49:00",4,486200.00
"2017-07-27 19:50:00",5,350300.00
"2017-07-27 19:51:00",2,45600.00
"2017-07-27 19:52:00",3,322300.00
"2017-07-27 19:53:00",4,408500.00
"2017-07-27 19:54:00",5,591800.00
"2017-07-27 19:55:00",3,108400.00
"2017-07-27 19:56:00",3,136600.00
"2017-07-27 19:57:00",5,194300.00
"2017-07-27 19:58:00",4,408100.00
"2017-07-27 19:59:00",3,163100.00
"2017-07-27 20:00:00",4,1040100.00
"2017-07-27 20:01:00",6,395200.00
"2017-07-27 20:02:00",5,564800.00
"2017-07-27 20:03:00",4,221500.00
"2017-07-27 20:04:00",3,251900.00
"2017-07-27 20:05:00",4,324600.00
"2017-07-27 20:06:00",6,382200.00
"2017-07-27 20:07:00",5,306200.00
"2017-07-27 20:08:00",6,956500.00
"2017-07-27 20:09:00",2,250800.00
"2017-07-27 20:10:00",3,256400.00
"2017-07-27 20:11:00",4,221000.00
"2017-07-27 20:12:00",3,116300.00
"2017-07-27 20:13:00",2,91300.00
"2017-07-27 20:14:00",1,59300.00
"2017-07-27 20:15:00",8,663400.00
"2017-07-27 20:16:00",1,135400.00
"2017-07-27 20:17:00",2,59100.00
"2017-07-27 20:18:00",4,246700.00
"2017-07-27 20:19:00",2,68600.00
"2017-07-27 20:20:00",4,234400.00
"2017-07-27 20:21:00",2,111600.00
"2017-07-27 20:22:00",6,543500.00
"2017-07-27 20:23:00",4,434300.00
"2017-07-27 20:24:00",2,436800.00
"2017-07-27 20:25:00",4,245300.00
"2017-07-27 20:27:00",2,85000.00
"2017-07-27 20:28:00",5,589100.00
"2017-07-27 20:29:00",2,424900.00
"2017-07-27 20:30:00",2,109400.00
"2017-07-27 20:32:00",5,305100.00
"2017-07-27 20:33:00",3,134900.00
"2017-07-27 20:34:00",6,360200.00
"2017-07-27 20:35:00",3,145600.00
"2017-07-27 20:36:00",5,270300.00
"2017-07-27 20:37:00",2,87000.00
"2017-07-27 20:38:00",8,1604300.00
"2017-07-27 20:39:00",4,322500.00
"2017-07-27 20:40:00",1,56000.00
"2017-07-27 20:41:00",3,184300.00
"2017-07-27 20:42:00",5,339000.00
"2017-07-27 20:43:00",3,252000.00
"2017-07-27 20:44:00",2,122400.00
"2017-07-27 20:45:00",3,285100.00
"2017-07-27 20:46:00",5,208900.00
"2017-07-27 20:47:00",9,603300.00
"2017-07-27 20:48:00",3,395300.00
"2017-07-27 20:49:00",3,110500.00
"2017-07-27 20:50:00",2,199100.00
"2017-07-27 20:51:00",1,83000.00
"2017-07-27 20:52:00",4,303600.00
"2017-07-27 20:53:00",3,195300.00
"2017-07-27 20:54:00",3,184900.00
"2017-07-27 20:55:00",2,53600.00
"2017-07-27 20:56:00",3,127800.00
"2017-07-27 20:57:00",2,69600.00
"2017-07-27 20:58:00",4,245000.00
"2017-07-27 20:59:00",4,209800.00
"2017-07-27 21:00:00",4,333200.00
"2017-07-27 21:01:00",4,334900.00
"2017-07-27 21:02:00",1,88000.00
"2017-07-27 21:03:00",4,208200.00
"2017-07-27 21:04:00",3,559600.00
"2017-07-27 21:05:00",5,241100.00
"2017-07-27 21:06:00",4,492800.00
"2017-07-27 21:07:00",2,224000.00
"2017-07-27 21:08:00",5,263000.00
"2017-07-27 21:09:00",6,453200.00
"2017-07-27 21:10:00",2,238300.00
"2017-07-27 21:11:00",3,258900.00
"2017-07-27 21:12:00",4,316200.00
"2017-07-27 21:13:00",3,273300.00
"2017-07-27 21:14:00",7,423600.00
"2017-07-27 21:15:00",6,255900.00
"2017-07-27 21:16:00",14,878000.00
"2017-07-27 21:17:00",3,299200.00
"2017-07-27 21:18:00",6,623000.00
"2017-07-27 21:19:00",3,138700.00
"2017-07-27 21:20:00",2,81600.00
"2017-07-27 21:21:00",6,363800.00
"2017-07-27 21:22:00",1,70000.00
"2017-07-27 21:23:00",6,221200.00
"2017-07-27 21:24:00",4,242000.00
"2017-07-27 21:25:00",5,431100.00
"2017-07-27 21:26:00",4,151100.00
"2017-07-27 21:27:00",9,474800.00
"2017-07-27 21:28:00",1,12600.00
"2017-07-27 21:29:00",3,290800.00
"2017-07-27 21:30:00",2,300800.00
"2017-07-27 21:31:00",7,344900.00
"2017-07-27 21:32:00",7,602200.00
"2017-07-27 21:33:00",4,589900.00
"2017-07-27 21:34:00",1,32800.00
"2017-07-27 21:35:00",2,20600.00
"2017-07-27 21:36:00",2,395000.00
"2017-07-27 21:37:00",3,100700.00
"2017-07-27 21:38:00",7,695500.00
"2017-07-27 21:39:00",3,215800.00
"2017-07-27 21:40:00",1,19600.00
"2017-07-27 21:41:00",4,175100.00
"2017-07-27 21:42:00",4,297000.00
"2017-07-27 21:43:00",4,308600.00
"2017-07-27 21:44:00",4,334400.00
"2017-07-27 21:45:00",4,268200.00
"2017-07-27 21:46:00",2,89800.00
"2017-07-27 21:47:00",5,786800.00
"2017-07-27 21:48:00",4,143500.00
"2017-07-27 21:49:00",4,155100.00
"2017-07-27 21:50:00",1,43000.00
"2017-07-27 21:51:00",5,214200.00
"2017-07-27 21:52:00",1,36200.00
"2017-07-27 21:53:00",4,400300.00
"2017-07-27 21:54:00",5,418800.00
"2017-07-27 21:55:00",2,173400.00
"2017-07-27 21:56:00",6,484200.00
"2017-07-27 21:58:00",3,130500.00
"2017-07-27 21:59:00",2,46900.00
"2017-07-27 22:00:00",4,405500.00
"2017-07-27 22:01:00",4,622500.00
"2017-07-27 22:02:00",4,144100.00
"2017-07-27 22:03:00",7,420200.00
"2017-07-27 22:04:00",4,334400.00
"2017-07-27 22:05:00",2,133000.00
"2017-07-27 22:06:00",4,514200.00
"2017-07-27 22:07:00",3,216000.00
"2017-07-27 22:08:00",6,409200.00
"2017-07-27 22:09:00",3,85400.00
"2017-07-27 22:10:00",6,357000.00
"2017-07-27 22:11:00",5,273600.00
"2017-07-27 22:12:00",3,465700.00
"2017-07-27 22:13:00",1,113600.00
"2017-07-27 22:14:00",3,442300.00
"2017-07-27 22:15:00",7,248300.00
"2017-07-27 22:16:00",4,238800.00
"2017-07-27 22:17:00",4,307700.00
"2017-07-27 22:18:00",6,455400.00
"2017-07-27 22:19:00",3,58800.00
"2017-07-27 22:20:00",9,575100.00
"2017-07-27 22:21:00",2,439700.00
"2017-07-27 22:22:00",5,352300.00
"2017-07-27 22:23:00",3,538100.00
"2017-07-27 22:24:00",3,397400.00
"2017-07-27 22:25:00",2,65700.00
"2017-07-27 22:26:00",3,142600.00
"2017-07-27 22:27:00",3,214000.00
"2017-07-27 22:28:00",1,98100.00
"2017-07-27 22:29:00",2,158200.00
"2017-07-27 22:30:00",7,471200.00
"2017-07-27 22:31:00",1,49700.00
"2017-07-27 22:32:00",5,246300.00
"2017-07-27 22:33:00",6,358900.00
"2017-07-27 22:34:00",1,69400.00
"2017-07-27 22:35:00",3,210400.00
"2017-07-27 22:36:00",4,182400.00
"2017-07-27 22:37:00",2,133200.00
"2017-07-27 22:38:00",1,86500.00
"2017-07-27 22:39:00",3,234700.00
"2017-07-27 22:40:00",7,867400.00
"2017-07-27 22:41:00",5,276300.00
"2017-07-27 22:42:00",1,398500.00
"2017-07-27 22:43:00",5,427600.00
"2017-07-27 22:44:00",2,89200.00
"2017-07-27 22:45:00",3,229400.00
"2017-07-27 22:46:00",5,482000.00
"2017-07-27 22:47:00",1,226200.00
"2017-07-27 22:48:00",10,567800.00
"2017-07-27 22:49:00",5,465400.00
"2017-07-27 22:50:00",4,195700.00
"2017-07-27 22:51:00",2,85600.00
"2017-07-27 22:53:00",3,103900.00
"2017-07-27 22:54:00",6,454600.00
"2017-07-27 22:55:00",3,144100.00
"2017-07-27 22:56:00",3,254400.00
"2017-07-27 22:57:00",5,372100.00
"2017-07-27 22:58:00",5,281600.00
"2017-07-27 22:59:00",6,589100.00
"2017-07-27 23:00:00",5,420100.00
"2017-07-27 23:01:00",2,260400.00
"2017-07-27 23:02:00",5,420900.00
"2017-07-27 23:03:00",5,498700.00
"2017-07-27 23:04:00",4,442300.00
"2017-07-27 23:05:00",6,813600.00
"2017-07-27 23:06:00",7,391300.00
"2017-07-27 23:07:00",3,181000.00
"2017-07-27 23:08:00",5,279300.00
"2017-07-27 23:09:00",2,126200.00
"2017-07-27 23:10:00",4,401200.00
"2017-07-27 23:11:00",2,134700.00
"2017-07-27 23:12:00",4,228100.00
"2017-07-27 23:13:00",6,531800.00
"2017-07-27 23:14:00",6,448200.00
"2017-07-27 23:15:00",3,84700.00
"2017-07-27 23:16:00",8,441400.00
"2017-07-27 23:17:00",3,278000.00
"2017-07-27 23:18:00",5,722400.00
"2017-07-27 23:19:00",2,119000.00
"2017-07-27 23:20:00",4,366000.00
"2017-07-27 23:21:00",5,246000.00
"2017-07-27 23:22:00",4,336800.00
"2017-07-27 23:23:00",6,335100.00
"2017-07-27 23:24:00",1,59100.00
"2017-07-27 23:25:00",6,302000.00
"2017-07-27 23:26:00",5,476400.00
"2017-07-27 23:27:00",9,615200.00
"2017-07-27 23:28:00",2,163300.00
"2017-07-27 23:29:00",8,906400.00
"2017-07-27 23:30:00",7,452500.00
"2017-07-27 23:31:00",7,267000.00
"2017-07-27 23:32:00",5,748500.00
"2017-07-27 23:33:00",3,216200.00
"2017-07-27 23:34:00",7,706800.00
"2017-07-27 23:35:00",4,567200.00
"2017-07-27 23:36:00",5,295100.00
"2017-07-27 23:37:00",4,109300.00
"2017-07-27 23:38:00",3,185000.00
"2017-07-27 23:39:00",5,295700.00
"2017-07-27 23:40:00",4,259200.00
"2017-07-27 23:41:00",2,143000.00
"2017-07-27 23:42:00",6,579800.00
"2017-07-27 23:43:00",4,166000.00
"2017-07-27 23:44:00",4,387100.00
"2017-07-27 23:45:00",4,112600.00
"2017-07-27 23:46:00",4,330800.00
"2017-07-27 23:47:00",1,81700.00
"2017-07-27 23:48:00",5,318900.00
"2017-07-27 23:50:00",4,126600.00
"2017-07-27 23:51:00",4,170800.00
"2017-07-27 23:52:00",5,256500.00
"2017-07-27 23:53:00",2,118400.00
"2017-07-27 23:54:00",5,442400.00
"2017-07-27 23:55:00",4,748000.00
"2017-07-27 23:56:00",3,285300.00
"2017-07-27 23:57:00",3,204900.00
"2017-07-27 23:58:00",6,297600.00
"2017-07-27 23:59:00",3,165500.00
"2017-07-28 00:00:00",8,1057600.00
"2017-07-28 00:01:00",2,120200.00
"2017-07-28 00:03:00",1,124300.00
"2017-07-28 00:04:00",4,130100.00
"2017-07-28 00:05:00",1,126700.00
"2017-07-28 00:06:00",3,96800.00
"2017-07-28 00:07:00",2,177000.00
"2017-07-28 00:08:00",3,229800.00
"2017-07-28 00:09:00",7,321800.00
"2017-07-28 00:10:00",2,48200.00
"2017-07-28 00:11:00",6,315300.00
"2017-07-28 00:12:00",6,312900.00
"2017-07-28 00:13:00",4,539200.00
"2017-07-28 00:14:00",3,374200.00
"2017-07-28 00:15:00",1,64900.00
"2017-07-28 00:16:00",3,465300.00
"2017-07-28 00:17:00",8,670100.00
"2017-07-28 00:18:00",4,278800.00
"2017-07-28 00:19:00",5,458500.00
"2017-07-28 00:20:00",4,159700.00
"2017-07-28 00:21:00",2,218000.00
"2017-07-28 00:22:00",5,333900.00
"2017-07-28 00:23:00",9,830500.00
"2017-07-28 00:24:00",3,277500.00
"2017-07-28 00:25:00",6,473900.00
"2017-07-28 00:26:00",2,113600.00
"2017-07-28 00:27:00",6,708800.00
"2017-07-28 00:28:00",5,304900.00
"2017-07-28 00:29:00",2,242300.00
"2017-07-28 00:30:00",2,258400.00
"2017-07-28 00:31:00",4,541200.00
"2017-07-28 00:32:00",1,20800.00
"2017-07-28 00:33:00",6,927800.00
"2017-07-28 00:34:00",6,296100.00
"2017-07-28 00:35:00",2,144300.00
"2017-07-28 00:36:00",5,367200.00
"2017-07-28 00:37:00",10,1563400.00
"2017-07-28 00:38:00",2,57600.00
"2017-07-28 00:39:00",2,221800.00
"2017-07-28 00:40:00",2,229300.00
"2017-07-28 00:41:00",4,157800.00
"2017-07-28 00:42:00",1,55600.00
"2017-07-28 00:43:00",6,200900.00
"2017-07-28 00:44:00",2,55800.00
"2017-07-28 00:45:00",2,192200.00
"2017-07-28 00:46:00",2,132500.00
"2017-07-28 00:47:00",2,188700.00
"2017-07-28 00:48:00",4,179400.00
"2017-07-28 00:49:00",6,353300.00
"2017-07-28 00:50:00",3,368500.00
"2017-07-28 00:51:00",3,126200.00
"2017-07-28 00:52:00",4,465200.00
"2017-07-28 00:53:00",6,260100.00
"2017-07-28 00:54:00",2,255000.00
"2017-07-28 00:55:00",7,823300.00
"2017-07-28 00:56:00",4,179300.00
"2017-07-28 00:57:00",3,149800.00
"2017-07-28 00:59:00",2,64400.00
"2017-07-28 01:00:00",3,349100.00
"2017-07-28 01:01:00",4,139500.00
"2017-07-28 01:02:00",6,428200.00
"2017-07-28 01:03:00",2,60000.00
"2017-07-28 01:04:00",6,553800.00
"2017-07-28 01:05:00",5,473200.00
"2017-07-28 01:06:00",2,49200.00
"2017-07-28 01:07:00",4,421700.00
"2017-07-28 01:08:00",7,401800.00
"2017-07-28 01:09:00",2,247300.00
"2017-07-28 01:10:00",3,345500.00
"2017-07-28 01:11:00",5,665700.00
"2017-07-28 01:12:00",1,132800.00
"2017-07-28 01:13:00",4,138700.00
"2017-07-28 01:14:00",3,185000.00
"2017-07-28 01:15:00",5,835800.00
"2017-07-28 01:16:00",3,195900.00
"2017-07-28 01:17:00",5,587300.00
"2017-07-28 01:18:00",4,316000.00
"2017-07-28 01:19:00",2,95900.00
"2017-07-28 01:20:00",5,444100.00
"2017-07-28 01:21:00",2,87600.00
"2017-07-28 01:22:00",1,61800.00
"2017-07-28 01:23:00",2,184800.00
"2017-07-28 01:24:00",5,193100.00
"2017-07-28 01:25:00",4,166200.00
"2017-07-28 01:26:00",4,133200.00
"2017-07-28 01:27:00",11,793600.00
"2017-07-28 01:28:00",5,374000.00
"2017-07-28 01:29:00",4,311600.00
"2017-07-28 01:30:00",4,228500.00
"2017-07-28 01:31:00",5,276100.00
"2017-07-28 01:32:00",2,113000.00
"2017-07-28 01:34:00",4,238400.00
"2017-07-28 01:35:00",2,302600.00
"2017-07-28 01:36:00",3,270700.00
"2017-07-28 01:37:00",5,533200.00
"2017-07-28 01:38:00",2,129100.00
"2017-07-28 01:39:00",7,509800.00
"2017-07-28 01:40:00",2,203500.00
"2017-07-28 01:41:00",3,96700.00
"2017-07-28 01:42:00",5,409200.00
"2017-07-28 01:43:00",2,59100.00
"2017-07-28 01:44:00",5,248900.00
"2017-07-28 01:45:00",3,238200.00
"2017-07-28 01:46:00",4,256800.00
"2017-07-28 01:47:00",6,327600.00
"2017-07-28 01:48:00",3,283000.00
"2017-07-28 01:49:00",2,150800.00
"2017-07-28 01:50:00",7,710800.00
"2017-07-28 01:51:00",6,316500.00
"2017-07-28 01:52:00",6,916500.00
"2017-07-28 01:53:00",1,125400.00
"2017-07-28 01:54:00",4,491400.00
"2017-07-28 01:55:00",2,256500.00
"2017-07-28 01:56:00",6,344100.00
"2017-07-28 01:57:00",7,387600.00
"2017-07-28 01:58:00",3,222900.00
"2017-07-28 01:59:00",4,496400.00
"2017-07-28 02:00:00",4,177300.00
"2017-07-28 02:01:00",4,323300.00
"2017-07-28 02:02:00",5,444200.00
"2017-07-28 02:03:00",5,544700.00
"2017-07-28 02:04:00",5,1359000.00
"2017-07-28 02:05:00",2,583600.00
"2017-07-28 02:06:00",3,152600.00
"2017-07-28 02:07:00",2,96200.00
"2017-07-28 02:08:00",5,307300.00
"2017-07-28 02:09:00",3,140200.00
"2017-07-28 02:10:00",3,300800.00
"2017-07-28 02:11:00",9,596700.00
"2017-07-28 02:12:00",6,672100.00
"2017-07-28 02:13:00",6,386200.00
"2017-07-28 02:14:00",2,150000.00
"2017-07-28 02:15:00",3,199400.00
"2017-07-28 02:16:00",1,115700.00
"2017-07-28 02:17:00",2,199000.00
"2017-07-28 02:18:00",6,533300.00
